transaction_id,user_id,amount,timestamp,location
txn_883,user_25,402.11,2024-01-18 02:18:00,Mumbai
txn_884,user_44,708.83,2024-01-25 13:03:00,Pune
txn_885,user_42,636.38,2024-01-16 19:51:00,Mumbai
txn_886,user_12,869.34,2024-01-25 10:49:00,Bangalore
txn_887,user_34,616.79,2024-01-06 19:05:00,Pune
txn_888,user_1,428.14,2024-01-02 00:49:00,Delhi
txn_889,user_30,618.13,2024-01-25 18:40:00,Bangalore
txn_890,user_35,721.74,2024-01-18 06:16:00,Pune
txn_891,user_16,664.1,2024-01-21 23:07:00,Delhi
txn_892,user_10,601.45,2024-01-13 13:04:00,Pune
txn_893,user_47,713.33,2024-01-06 03:15:00,Mumbai
txn_894,user_43,733.86,2024-01-20 01:55:00,Hyderabad
txn_895,user_50,776.43,2024-01-01 17:05:00,Pune
txn_896,user_14,629.74,2024-01-04 01:29:00,Mumbai
txn_897,user_39,466.58,2024-01-02 12:40:00,Bangalore
txn_898,user_39,529.34,2024-01-03 05:10:00,Pune
txn_899,user_48,741.3,2024-01-03 00:19:00,Bangalore
txn_900,user_29,336.61,2024-01-11 15:57:00,Hyderabad
txn_901,user_14,573.73,2024-01-03 13:39:00,Pune
txn_902,user_33,421.33,2024-01-14 03:57:00,Pune
txn_903,user_47,505.75,2024-01-27 05:15:00,Delhi
txn_904,user_37,755.69,2024-01-28 05:05:00,Delhi
txn_905,user_16,538.22,2024-01-14 17:36:00,Pune
txn_906,user_43,509.29,2024-01-24 17:20:00,Pune
txn_907,user_27,228.03,2024-01-14 16:13:00,Delhi
txn_908,user_4,649.25,2024-01-26 08:05:00,Hyderabad
txn_909,user_48,629.1,2024-01-08 23:17:00,Bangalore
txn_910,user_36,932.65,2024-01-23 13:21:00,Mumbai
txn_911,user_23,438.44,2024-01-30 06:40:00,Bangalore
txn_912,user_34,543.83,2024-01-15 12:08:00,Bangalore
txn_913,user_27,549.88,2024-01-07 18:59:00,Delhi
txn_914,user_25,815.49,2024-01-09 08:50:00,Hyderabad
txn_915,user_31,480.94,2024-01-11 23:12:00,Pune
txn_916,user_20,555.8,2024-01-07 13:40:00,Bangalore
txn_917,user_4,621.58,2024-01-26 14:16:00,Bangalore
txn_918,user_27,537.32,2024-01-26 08:42:00,Hyderabad
txn_919,user_9,410.71,2024-01-18 16:15:00,Pune
txn_920,user_17,538.82,2024-01-10 06:05:00,Delhi
txn_921,user_42,714.73,2024-01-04 14:21:00,Bangalore
txn_922,user_24,294.7,2024-01-05 04:59:00,Hyderabad
txn_923,user_47,526.59,2024-01-09 16:03:00,Mumbai
txn_924,user_18,359.98,2024-01-18 03:58:00,Hyderabad
txn_925,user_39,739.01,2024-01-02 19:11:00,Mumbai
txn_926,user_13,195.36,2024-01-27 17:47:00,Hyderabad
txn_927,user_14,388.22,2024-01-22 19:37:00,Pune
txn_928,user_22,575.44,2024-01-14 19:09:00,Mumbai
txn_929,user_14,813.1,2024-01-09 15:33:00,Mumbai
txn_930,user_48,486.85,2024-01-22 19:06:00,Pune
txn_931,user_45,388.96,2024-01-28 12:10:00,Pune
txn_932,user_26,876.23,2024-01-11 21:24:00,Hyderabad
txn_933,user_21,210.4,2024-01-13 21:10:00,Bangalore
txn_934,user_30,60.24,2024-01-25 06:53:00,Delhi
txn_935,user_20,588.0,2024-01-12 21:41:00,Delhi
txn_936,user_33,399.59,2024-01-23 15:09:00,Bangalore
txn_937,user_7,295.75,2024-01-22 08:48:00,Delhi
txn_938,user_14,641.67,2024-01-17 20:54:00,Delhi
txn_939,user_27,548.76,2024-01-03 01:56:00,Hyderabad
txn_940,user_15,387.18,2024-01-07 15:23:00,Mumbai
txn_941,user_17,243.94,2024-01-26 04:21:00,Hyderabad
txn_942,user_38,674.49,2024-01-20 00:06:00,Delhi
txn_943,user_10,630.04,2024-01-09 22:17:00,Delhi
txn_944,user_15,480.16,2024-01-18 06:53:00,Hyderabad
txn_945,user_16,869.33,2024-01-23 17:22:00,Hyderabad
txn_946,user_42,285.98,2024-01-16 08:42:00,Delhi
txn_947,user_49,194.89,2024-01-23 05:42:00,Bangalore
txn_948,user_30,361.62,2024-01-08 15:45:00,Delhi
txn_949,user_11,490.88,2024-01-07 08:52:00,Hyderabad
txn_950,user_32,548.67,2024-01-09 09:01:00,Hyderabad
txn_951,user_42,451.75,2024-01-03 16:09:00,Hyderabad
txn_952,user_3,570.41,2024-01-04 09:11:00,Mumbai
txn_953,user_49,249.69,2024-01-01 06:58:00,Bangalore
txn_954,user_9,788.75,2024-01-29 16:53:00,Pune
txn_955,user_5,483.57,2024-01-07 20:57:00,Mumbai
txn_956,user_14,723.46,2024-01-24 00:23:00,Bangalore
txn_957,user_24,568.55,2024-01-03 18:01:00,Hyderabad
txn_958,user_41,591.35,2024-01-29 01:24:00,Bangalore
txn_959,user_43,613.95,2024-01-23 04:52:00,Mumbai
txn_960,user_1,589.54,2024-01-25 05:19:00,Hyderabad
txn_961,user_27,628.54,2024-01-01 12:56:00,Mumbai
txn_962,user_34,765.83,2024-01-13 12:05:00,Hyderabad
txn_963,user_19,539.3,2024-01-01 18:43:00,Hyderabad
txn_964,user_45,641.8,2024-01-20 14:18:00,Pune
txn_965,user_7,482.05,2024-01-05 09:12:00,Hyderabad
txn_966,user_10,788.02,2024-01-11 23:12:00,Pune
txn_967,user_40,364.72,2024-01-24 23:01:00,Delhi
txn_968,user_23,860.19,2024-01-13 03:59:00,Bangalore
txn_969,user_6,491.97,2024-01-17 23:28:00,Bangalore
txn_970,user_30,213.84,2024-01-26 17:07:00,Pune
txn_971,user_45,525.62,2024-01-11 06:41:00,Delhi
txn_972,user_44,363.79,2024-01-04 16:03:00,Mumbai
txn_973,user_6,668.13,2024-01-19 10:40:00,Bangalore
txn_974,user_25,369.48,2024-01-26 03:41:00,Bangalore
txn_975,user_4,410.76,2024-01-29 23:29:00,Mumbai
txn_976,user_45,122.09,2024-01-08 19:11:00,Mumbai
txn_977,user_32,409.54,2024-01-20 17:56:00,Delhi
txn_978,user_37,15.22,2024-01-05 08:09:00,Hyderabad
txn_979,user_3,183.22,2024-01-11 10:57:00,Pune
txn_980,user_45,652.08,2024-01-26 19:04:00,Bangalore
txn_981,user_18,657.16,2024-01-03 02:51:00,Mumbai
txn_982,user_44,585.09,2024-01-13 18:14:00,Hyderabad
txn_983,user_37,306.6,2024-01-30 22:49:00,Mumbai
txn_984,user_12,490.46,2024-01-15 07:30:00,Mumbai
txn_985,user_14,499.28,2024-01-27 17:11:00,Pune
txn_986,user_49,268.33,2024-01-19 03:02:00,Mumbai
txn_987,user_20,800.68,2024-01-08 09:26:00,Hyderabad
txn_988,user_16,675.47,2024-01-26 18:58:00,Bangalore
txn_989,user_44,455.81,2024-01-25 14:26:00,Delhi
txn_990,user_25,505.38,2024-01-07 08:51:00,Mumbai
txn_991,user_33,541.68,2024-01-16 17:46:00,Mumbai
txn_992,user_7,91.65,2024-01-20 21:25:00,Pune
txn_993,user_5,450.56,2024-01-16 12:01:00,Hyderabad
txn_994,user_50,363.6,2024-01-28 22:30:00,Hyderabad
txn_995,user_26,299.68,2024-01-15 20:29:00,Mumbai
txn_996,user_41,443.78,2024-01-13 10:32:00,Bangalore
txn_997,user_32,859.54,2024-01-11 09:11:00,Delhi
txn_998,user_36,628.17,2024-01-18 02:03:00,Bangalore
txn_999,user_12,385.76,2024-01-27 15:55:00,Bangalore
txn_1000,user_6,614.52,2024-01-29 03:41:00,Delhi
txn_11,user_38,407.32,2024-01-13 15:51:00,Mumbai
txn_21,user_37,793.13,2025-12-07 19:18:24,Mumbai
txn_31,user_41,-999.0,2024-01-26 08:20:00,Pune
txn_51,user_8,0.0,2024-01-14 08:34:00,Bangalore
txn_61,user_2,9999999.0,2024-01-06 02:11:00,Delhi
txn_71,,572.28,2024-01-24 13:19:00,Bangalore
